SEASON,PLAYER ID,PLAYER NAME,REBOUND TYPE,PLAY DESCRIPTION,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:6 Def:3),LAL @ MIN,LAL,MIN,"Thursday, March 30",4,https://videos.nba.com/nba/pbp/media/2017/03/30/0021601123/513/03702351-1098-880b-71bc-82be9065de61_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:1 Def:4),SAC @ MIN,SAC,MIN,"Saturday, April 1",3,https://videos.nba.com/nba/pbp/media/2017/04/01/0021601140/320/309b166d-2a2a-acfe-97f9-976fbfd141ba_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:2 Def:7),SAC @ MIN,SAC,MIN,"Saturday, April 1",4,https://videos.nba.com/nba/pbp/media/2017/04/01/0021601140/488/cd4fce30-1542-75c1-9411-723e5989fa11_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:3 Def:7),SAC @ MIN,SAC,MIN,"Saturday, April 1",4,https://videos.nba.com/nba/pbp/media/2017/04/01/0021601140/502/8737d298-e100-e3ba-6b54-f52d14f3e8e6_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:1 Def:2),MIN @ GSW,MIN,GSW,"Tuesday, April 4",2,https://videos.nba.com/nba/pbp/media/2017/04/04/0021601162/145/66697b47-5aa1-db34-6614-fbf545535d16_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:2 Def:3),MIN @ GSW,MIN,GSW,"Tuesday, April 4",3,https://videos.nba.com/nba/pbp/media/2017/04/04/0021601162/289/d5425fae-bee4-8597-2ba1-00cdbd8ceab0_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:1 Def:3),MIN @ POR,MIN,POR,"Thursday, April 6",1,https://videos.nba.com/nba/pbp/media/2017/04/06/0021601178/54/d3dff203-7ff5-085c-1ae3-dc22ea57ec6c_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:2 Def:3),MIN @ POR,MIN,POR,"Thursday, April 6",2,https://videos.nba.com/nba/pbp/media/2017/04/06/0021601178/137/8dc32a66-3fa6-19b7-9773-3236d79343b5_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:3 Def:4),MIN @ POR,MIN,POR,"Thursday, April 6",2,https://videos.nba.com/nba/pbp/media/2017/04/06/0021601178/158/496efce5-96da-4994-03f7-cfbcfe81a2b9_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:4 Def:8),MIN @ POR,MIN,POR,"Thursday, April 6",3,https://videos.nba.com/nba/pbp/media/2017/04/06/0021601178/368/6b7e842f-7903-2d53-7f9f-96fb796c42e7_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:5 Def:9),MIN @ POR,MIN,POR,"Thursday, April 6",4,https://videos.nba.com/nba/pbp/media/2017/04/06/0021601178/445/477285dc-3c53-acbc-7688-b80ea5f659e0_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:6 Def:10),MIN @ POR,MIN,POR,"Thursday, April 6",4,https://videos.nba.com/nba/pbp/media/2017/04/06/0021601178/516/06f27d6f-13db-a1a5-3ca0-8fc156bee839_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:1 Def:2),MIN @ UTA,MIN,UTA,"Friday, April 7",1,https://videos.nba.com/nba/pbp/media/2017/04/07/0021601185/40/898c913f-2ba4-7678-df38-39e4e024a63b_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:2 Def:5),MIN @ UTA,MIN,UTA,"Friday, April 7",3,https://videos.nba.com/nba/pbp/media/2017/04/07/0021601185/279/4b9c3f30-fb6f-3e4a-a571-8c70051c809f_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:3 Def:6),MIN @ UTA,MIN,UTA,"Friday, April 7",4,https://videos.nba.com/nba/pbp/media/2017/04/07/0021601185/395/e6677586-ce23-87f5-ca75-08d7c9ff7a0c_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:1 Def:7),MIN @ LAL,MIN,LAL,"Sunday, April 9",2,https://videos.nba.com/nba/pbp/media/2017/04/09/0021601202/189/fae1d89c-35bb-ac15-1518-122f01711647_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:2 Def:7),MIN @ LAL,MIN,LAL,"Sunday, April 9",2,https://videos.nba.com/nba/pbp/media/2017/04/09/0021601202/215/95b57e06-9d26-eb92-7127-5ef0e746eb19_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:3 Def:7),MIN @ LAL,MIN,LAL,"Sunday, April 9",2,https://videos.nba.com/nba/pbp/media/2017/04/09/0021601202/257/f904c520-7b3b-e612-b97d-6341f97c9c7b_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:1 Def:1),OKC @ MIN,OKC,MIN,"Tuesday, April 11",1,https://videos.nba.com/nba/pbp/media/2017/04/11/0021601213/46/16516338-c562-d384-7ed4-35dedf8b32ba_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:2 Def:1),OKC @ MIN,OKC,MIN,"Tuesday, April 11",2,https://videos.nba.com/nba/pbp/media/2017/04/11/0021601213/204/e385d2a3-45ee-85e4-c2a6-ba5ddb748d99_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:3 Def:2),OKC @ MIN,OKC,MIN,"Tuesday, April 11",3,https://videos.nba.com/nba/pbp/media/2017/04/11/0021601213/304/0738348a-0e4e-5592-011b-712abaabb4dc_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:4 Def:5),OKC @ MIN,OKC,MIN,"Tuesday, April 11",3,https://videos.nba.com/nba/pbp/media/2017/04/11/0021601213/343/e2963e6c-4748-39d8-7d36-9f7ae88035d2_1280x720.mp4
2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:1 Def:10),MIN @ HOU,MIN,HOU,"Wednesday, April 12",2,https://videos.nba.com/nba/pbp/media/2017/04/12/0021601224/194/b604ab19-2d5b-da3f-d509-2b770855122d_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:3),GSW @ POR,GSW,POR,"Tuesday, November 1",3,https://videos.nba.com/nba/pbp/media/2016/11/01/0021600054/349/bd77d429-784f-004e-783d-2ec246661a0b_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:1),OKC @ GSW,OKC,GSW,"Thursday, November 3",2,https://videos.nba.com/nba/static/missing.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:4),GSW @ LAL,GSW,LAL,"Friday, November 4",4,https://videos.nba.com/nba/pbp/media/2016/11/04/0021600078/457/ec7861d3-697b-f3f6-6b4b-72a6d7ced88f_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:1),NOP @ GSW,NOP,GSW,"Monday, November 7",3,https://videos.nba.com/nba/pbp/media/2016/11/07/0021600099/285/edb5913c-f21b-dbe0-046c-532c63561edb_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:0),GSW @ DEN,GSW,DEN,"Thursday, November 10",1,https://videos.nba.com/nba/pbp/media/2016/11/10/0021600119/3/0eeb4da7-9827-8ba9-1732-f5f5c0dcb3a6_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:2 Def:4),GSW @ DEN,GSW,DEN,"Thursday, November 10",2,https://videos.nba.com/nba/pbp/media/2016/11/10/0021600119/297/ba3a52fb-3f72-b769-b95f-e164f8819677_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:5),GSW @ TOR,GSW,TOR,"Wednesday, November 16",3,https://videos.nba.com/nba/pbp/media/2016/11/16/0021600165/337/0cf05565-1db1-4857-aeb2-8b532c47988b_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:2 Def:5),GSW @ TOR,GSW,TOR,"Wednesday, November 16",3,https://videos.nba.com/nba/pbp/media/2016/11/16/0021600165/340/fe3e628a-7058-4947-9cca-79bb5c441d5d_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:5),GSW @ BOS,GSW,BOS,"Friday, November 18",3,https://videos.nba.com/nba/pbp/media/2016/11/18/0021600179/259/254215ed-20a1-3095-bc0d-d7de0add5eba_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:3),LAL @ GSW,LAL,GSW,"Wednesday, November 23",2,https://videos.nba.com/nba/pbp/media/2016/11/23/0021600223/286/135f0f41-1c92-1b64-f72a-56285e2dec82_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:1),GSW @ LAL,GSW,LAL,"Friday, November 25",2,https://videos.nba.com/nba/pbp/media/2016/11/25/0021600238/172/14c964c8-4553-d97c-de1c-47f4f635b397_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:1),MIN @ GSW,MIN,GSW,"Saturday, November 26",2,https://videos.nba.com/nba/pbp/media/2016/11/26/0021600244/136/1ec0e7b1-b427-1417-6296-22eb448e455a_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:2 Def:2),MIN @ GSW,MIN,GSW,"Saturday, November 26",2,https://videos.nba.com/nba/pbp/media/2016/11/26/0021600244/155/5c713eb2-7217-b69f-2302-c855ed2e6193_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:3 Def:4),MIN @ GSW,MIN,GSW,"Saturday, November 26",2,https://videos.nba.com/nba/pbp/media/2016/11/26/0021600244/225/fa1295be-97ab-7bec-86cd-eda32256b323_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:10),HOU @ GSW,HOU,GSW,"Thursday, December 1",4,https://videos.nba.com/nba/pbp/media/2016/12/01/0021600281/533/686d83dd-32e8-2771-fb1d-3c275b356a21_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:7),IND @ GSW,IND,GSW,"Monday, December 5",3,https://videos.nba.com/nba/pbp/media/2016/12/05/0021600314/372/7cf87a3c-7292-7bf0-4560-ab943c4a35d1_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:1),GSW @ MIN,GSW,MIN,"Sunday, December 11",2,https://videos.nba.com/nba/pbp/media/2016/12/11/0021600358/174/ed31f2a0-7c6f-9444-30e6-483063616cc3_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:10),NYK @ GSW,NYK,GSW,"Thursday, December 15",3,https://videos.nba.com/nba/pbp/media/2016/12/15/0021600388/305/4ba9a9a7-73ea-b6e4-3de6-f75be9e58be8_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:4),POR @ GSW,POR,GSW,"Saturday, December 17",2,https://videos.nba.com/nba/pbp/media/2016/12/17/0021600405/177/d881682d-035c-8372-7f4d-a08d00e956a2_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:4),UTA @ GSW,UTA,GSW,"Tuesday, December 20",3,https://videos.nba.com/nba/pbp/media/2016/12/20/0021600427/279/d460556d-17c2-761b-3f79-0882ed845136_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:2),MEM @ GSW,MEM,GSW,"Friday, January 6",2,https://videos.nba.com/nba/pbp/media/2017/01/06/0021600550/162/95dac682-6f10-a0d5-cdbe-d1fd9bdc534d_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:2 Def:9),MEM @ GSW,MEM,GSW,"Friday, January 6",4,https://videos.nba.com/nba/pbp/media/2017/01/06/0021600550/407/951e30c1-a27b-a110-79c1-2e9fad4d51fc_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:3),MIA @ GSW,MIA,GSW,"Tuesday, January 10",1,https://videos.nba.com/nba/pbp/media/2017/01/10/0021600578/105/07441c95-e627-758d-ef6c-83471659f0a8_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:3),CLE @ GSW,CLE,GSW,"Monday, January 16",2,https://videos.nba.com/nba/pbp/media/2017/01/16/0021600619/225/f1f4a1a2-04b4-33a8-1536-968187e0bcbf_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:9),OKC @ GSW,OKC,GSW,"Wednesday, January 18",3,https://videos.nba.com/nba/pbp/media/2017/01/18/0021600634/396/a334cf35-2154-759a-3a10-dc452087ece6_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:2 Def:10),OKC @ GSW,OKC,GSW,"Wednesday, January 18",4,https://videos.nba.com/nba/pbp/media/2017/01/18/0021600634/509/fdc5fa25-17ef-caae-fece-c8dc44be5952_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:1),GSW @ ORL,GSW,ORL,"Sunday, January 22",1,https://videos.nba.com/nba/pbp/media/2017/01/22/0021600661/31/564e1064-590d-6e0f-0664-f2f540fa9035_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:3),LAC @ GSW,LAC,GSW,"Saturday, January 28",2,https://videos.nba.com/nba/pbp/media/2017/01/28/0021600707/164/d13b6d96-e138-2648-f706-43d572221807_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:2),GSW @ POR,GSW,POR,"Sunday, January 29",1,https://videos.nba.com/nba/pbp/media/2017/01/29/0021600718/67/1b800859-b713-9ffb-7896-7f5b8c9cc032_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:2 Def:6),GSW @ POR,GSW,POR,"Sunday, January 29",4,https://videos.nba.com/nba/pbp/media/2017/01/29/0021600718/451/510c74a5-c977-b8ca-5f85-25bd688ccb9e_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:0),CHA @ GSW,CHA,GSW,"Wednesday, February 1",1,https://videos.nba.com/nba/pbp/media/2017/02/01/0021600741/36/e1ea6ffb-227b-3580-c01d-144b052d7adf_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:2 Def:1),CHA @ GSW,CHA,GSW,"Wednesday, February 1",1,https://videos.nba.com/nba/pbp/media/2017/02/01/0021600741/103/6e4543dd-c2d5-0a36-5748-a964082dd23f_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:1),GSW @ OKC,GSW,OKC,"Saturday, February 11",2,https://videos.nba.com/nba/pbp/media/2017/02/11/0021600813/233/323cd654-a2d4-32d7-bc29-599638f57cb4_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:2),GSW @ DEN,GSW,DEN,"Monday, February 13",2,https://videos.nba.com/nba/pbp/media/2017/02/13/0021600827/215/f65387b2-214b-12ba-519c-fc8be290757b_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:2),LAC @ GSW,LAC,GSW,"Thursday, February 23",1,https://videos.nba.com/nba/pbp/media/2017/02/23/0021600854/43/b02136b6-4b2b-7cce-75a2-7b1890281c0c_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:1),GSW @ PHI,GSW,PHI,"Monday, February 27",1,https://videos.nba.com/nba/pbp/media/2017/02/27/0021600883/57/c5e3635c-7e4a-ff5f-caa5-b5c6fa810cd9_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:2 Def:2),GSW @ PHI,GSW,PHI,"Monday, February 27",1,https://videos.nba.com/nba/pbp/media/2017/02/27/0021600883/98/254dbef4-d272-f54c-2b50-c7a22786929b_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:3 Def:2),GSW @ PHI,GSW,PHI,"Monday, February 27",1,https://videos.nba.com/nba/pbp/media/2017/02/27/0021600883/102/396a7125-91a2-1994-0195-47bcb065cf76_1280x720.mp4
2016-17,13,Kevin Durant,OREB,Durant REBOUND (Off:1 Def:0),NOP @ GSW,NOP,GSW,"Saturday, April 8",1,https://videos.nba.com/nba/pbp/media/2017/04/08/0021601195/17/5ad8c002-da64-a1e9-9423-f3865f718cdb_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:1),BOS @ CHI,BOS,CHI,"Thursday, October 27",1,https://videos.nba.com/nba/pbp/media/2016/10/27/0021600015/14/b40d1acd-9c51-e010-e664-f7090055ce3c_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:2),BOS @ CHI,BOS,CHI,"Thursday, October 27",2,https://videos.nba.com/nba/pbp/media/2016/10/27/0021600015/219/ed5f5abe-0efc-d9d5-b98d-194991e0eda8_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:3 Def:2),BOS @ CHI,BOS,CHI,"Thursday, October 27",2,https://videos.nba.com/nba/pbp/media/2016/10/27/0021600015/242/fb387250-9480-e54c-5b1a-2b582240f524_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:0),IND @ CHI,IND,CHI,"Saturday, October 29",1,https://videos.nba.com/nba/pbp/media/2016/10/29/0021600030/15/5e7d2539-b855-a42b-1d62-487b86f5e8ce_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:0),IND @ CHI,IND,CHI,"Saturday, October 29",1,https://videos.nba.com/nba/pbp/media/2016/10/29/0021600030/24/4fb7808d-478a-1f7a-78fe-ca987df37c27_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:4),CHI @ BKN,CHI,BKN,"Monday, October 31",3,https://videos.nba.com/nba/pbp/media/2016/10/31/0021600043/277/3314bee9-568f-62e6-c81f-7381d3f75ac0_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:0),CHI @ BOS,CHI,BOS,"Wednesday, November 2",1,https://videos.nba.com/nba/pbp/media/2016/11/02/0021600061/22/44c3f8ab-afdd-21d5-3d26-c4d8857dd5c4_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:7),CHI @ BOS,CHI,BOS,"Wednesday, November 2",4,https://videos.nba.com/nba/pbp/media/2016/11/02/0021600061/496/fc5caf55-7488-ee25-588c-dc0db0fc54d6_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:1),NYK @ CHI,NYK,CHI,"Friday, November 4",3,https://videos.nba.com/nba/pbp/media/2016/11/04/0021600073/316/d74bdca5-3990-3a26-366d-6de30fe85737_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:1),NYK @ CHI,NYK,CHI,"Friday, November 4",3,https://videos.nba.com/nba/pbp/media/2016/11/04/0021600073/369/7a73ed8e-c5d0-c9a9-4740-6389286a1540_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:1),ORL @ CHI,ORL,CHI,"Monday, November 7",2,https://videos.nba.com/nba/pbp/media/2016/11/07/0021600096/179/5e6cb124-c2b0-2cc3-81b5-a24cda52daee_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:2),ORL @ CHI,ORL,CHI,"Monday, November 7",3,https://videos.nba.com/nba/pbp/media/2016/11/07/0021600096/317/3acdd737-16ab-f907-50e9-035cc454e2ca_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:3),CHI @ ATL,CHI,ATL,"Wednesday, November 9",4,https://videos.nba.com/nba/pbp/media/2016/11/09/0021600111/565/f53fd997-6286-ba09-972b-86ee866b44a1_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:2),CHI @ MIA,CHI,MIA,"Thursday, November 10",3,https://videos.nba.com/nba/pbp/media/2016/11/10/0021600118/317/1226115a-7e66-e988-2963-2a8c23990320_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:0),WAS @ CHI,WAS,CHI,"Saturday, November 12",1,https://videos.nba.com/nba/pbp/media/2016/11/12/0021600133/74/3d5de91a-384a-8512-1546-5f998a17f751_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:6),WAS @ CHI,WAS,CHI,"Saturday, November 12",4,https://videos.nba.com/nba/pbp/media/2016/11/12/0021600133/506/704a4427-bde0-0841-8942-0ecdca80c021_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:1),CHI @ POR,CHI,POR,"Tuesday, November 15",1,https://videos.nba.com/nba/pbp/media/2016/11/15/0021600156/61/93fca49e-1e11-21c9-918c-1c8077c65561_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:3),CHI @ POR,CHI,POR,"Tuesday, November 15",1,https://videos.nba.com/nba/pbp/media/2016/11/15/0021600156/103/32073e8b-347c-2391-851d-d58bc02571a0_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:3 Def:8),CHI @ POR,CHI,POR,"Tuesday, November 15",3,https://videos.nba.com/nba/pbp/media/2016/11/15/0021600156/391/3b9c94bb-5a74-d1a8-56ca-dd2e9641d805_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:4),CHI @ UTA,CHI,UTA,"Thursday, November 17",2,https://videos.nba.com/nba/pbp/media/2016/11/17/0021600173/231/60b744d3-80f4-b73a-8770-4f35261d53e9_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:4),CHI @ UTA,CHI,UTA,"Thursday, November 17",2,https://videos.nba.com/nba/pbp/media/2016/11/17/0021600173/245/a3ba2c9a-98c0-f069-44a5-c10974d8324a_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:0),CHI @ LAC,CHI,LAC,"Saturday, November 19",1,https://videos.nba.com/nba/pbp/media/2016/11/19/0021600192/96/887c7aa2-09cf-a66e-70a2-e92d0dac79e2_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:2),CHI @ LAC,CHI,LAC,"Saturday, November 19",3,https://videos.nba.com/nba/pbp/media/2016/11/19/0021600192/350/c447901e-582f-6af1-5f4b-6f1ea5d838d9_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:3 Def:2),CHI @ LAC,CHI,LAC,"Saturday, November 19",3,https://videos.nba.com/nba/pbp/media/2016/11/19/0021600192/352/edbe2ed3-c335-02ca-cfb2-4f986ab75c51_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:3),CHI @ LAL,CHI,LAL,"Sunday, November 20",3,https://videos.nba.com/nba/pbp/media/2016/11/20/0021600198/345/d85bea00-e218-68c5-8026-ca82bab42f8e_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:3),CHI @ LAL,CHI,LAL,"Sunday, November 20",4,https://videos.nba.com/nba/pbp/media/2016/11/20/0021600198/517/f193fa54-41ab-e14a-357f-0c1b09202587_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:3 Def:3),CHI @ LAL,CHI,LAL,"Sunday, November 20",4,https://videos.nba.com/nba/pbp/media/2016/11/20/0021600198/530/62c0738e-ec1a-1e5c-e240-29282c69faf6_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:4 Def:3),CHI @ LAL,CHI,LAL,"Sunday, November 20",4,https://videos.nba.com/nba/pbp/media/2016/11/20/0021600198/546/f9652511-5f2d-5da1-e687-a4acb45ef14d_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:1),CHI @ PHI,CHI,PHI,"Friday, November 25",1,https://videos.nba.com/nba/pbp/media/2016/11/25/0021600229/45/e47aae72-90b3-7f1b-f97d-9eaa6ec483d3_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:0),LAL @ CHI,LAL,CHI,"Wednesday, November 30",2,https://videos.nba.com/nba/pbp/media/2016/11/30/0021600269/298/51ed4691-87ed-78a8-9dce-89f129c43aba_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:0),CLE @ CHI,CLE,CHI,"Friday, December 2",2,https://videos.nba.com/nba/pbp/media/2016/12/02/0021600286/156/e0babbde-a8db-b499-dd21-eb09702999df_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:1),CLE @ CHI,CLE,CHI,"Friday, December 2",2,https://videos.nba.com/nba/pbp/media/2016/12/02/0021600286/172/dc935c81-a0c9-0863-9e0d-6d53dabbc087_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:3 Def:1),CLE @ CHI,CLE,CHI,"Friday, December 2",2,https://videos.nba.com/nba/pbp/media/2016/12/02/0021600286/225/509b078b-6349-70c5-f0a1-81e0d961d2f8_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:8),CHI @ DAL,CHI,DAL,"Saturday, December 3",3,https://videos.nba.com/nba/pbp/media/2016/12/03/0021600296/370/9cfd82dd-1185-0a5d-bd50-1aa794de1ffc_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:1),POR @ CHI,POR,CHI,"Monday, December 5",1,https://videos.nba.com/nba/pbp/media/2016/12/05/0021600308/64/e419ff66-8437-1a1b-67b7-7092c0d6f14d_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:2),POR @ CHI,POR,CHI,"Monday, December 5",1,https://videos.nba.com/nba/pbp/media/2016/12/05/0021600308/109/987f8f09-2b98-50b7-ad09-5b24b8799320_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:7),SAS @ CHI,SAS,CHI,"Thursday, December 8",4,https://videos.nba.com/nba/pbp/media/2016/12/08/0021600336/527/a2d155a5-340b-f4e5-8305-cf5a23d5f5f4_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:7),SAS @ CHI,SAS,CHI,"Thursday, December 8",4,https://videos.nba.com/nba/pbp/media/2016/12/08/0021600336/535/2b6ba507-37d9-f8de-1fe0-cc943b9aedd2_1280x720.mp4
2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:1 Def:5),MIA @ CHI,MIA,CHI,"Saturday, December 10",3,https://videos.nba.com/nba/pbp/media/2016/12/10/0021600350/344/86a4bc26-f4e1-c662-889a-7e1fb033e591_1280x720.mp4
