SEASON,PLAYER ID,PLAYER NAME,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:4),OREB,BOS @ MIL,BOS,MIL,"Friday, March 26",2,https://videos.nba.com/nba/pbp/media/2021/03/26/0022000685/269/5e2922ea-7af0-a988-cae0-2c66e53ea214_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:5),OREB,BOS @ MIL,BOS,MIL,"Friday, March 26",3,https://videos.nba.com/nba/pbp/media/2021/03/26/0022000685/415/117fe2ac-db74-8862-7e4c-ba011ce5cd2d_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:1),OREB,MIL @ LAC,MIL,LAC,"Monday, March 29",2,https://videos.nba.com/nba/pbp/media/2021/03/29/0022000717/291/68a0defc-410e-319a-4af7-70c3e6a96b8a_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:6),OREB,MIL @ LAL,MIL,LAL,"Wednesday, March 31",2,https://videos.nba.com/nba/pbp/media/2021/03/31/0022000729/309/d66a1234-3da1-c3c6-362d-41e252daa7d4_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:6),OREB,MIL @ LAL,MIL,LAL,"Wednesday, March 31",3,https://videos.nba.com/nba/pbp/media/2021/03/31/0022000729/370/bcbd290c-f5d3-c27a-98da-a4e02c541be6_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:11),OREB,MIL @ POR,MIL,POR,"Friday, April 2",4,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000745/623/c981be64-5b07-a0a3-7ea9-bbf149229798_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:2),OREB,MEM @ MIL,MEM,MIL,"Saturday, April 17",1,https://videos.nba.com/nba/pbp/media/2021/04/17/0022000859/69/0ea08953-8c4f-830c-9607-74988dc59003_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:2),OREB,MEM @ MIL,MEM,MIL,"Saturday, April 17",2,https://videos.nba.com/nba/pbp/media/2021/04/17/0022000859/176/3b73946a-ded3-7d71-ef04-0e39d7de2c52_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:5),OREB,MEM @ MIL,MEM,MIL,"Saturday, April 17",2,https://videos.nba.com/nba/pbp/media/2021/04/17/0022000859/261/864133ee-ae79-8e8c-1e24-5702c92f4d07_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:4),OREB,PHI @ MIL,PHI,MIL,"Thursday, April 22",3,https://videos.nba.com/nba/pbp/media/2021/04/22/0022000894/315/22012328-577d-75c7-bfa2-49392605730b_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:5),OREB,PHI @ MIL,PHI,MIL,"Thursday, April 22",3,https://videos.nba.com/nba/pbp/media/2021/04/22/0022000894/402/b909014d-a365-86c2-c8ff-8ab9115fb980_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:10),OREB,PHI @ MIL,PHI,MIL,"Saturday, April 24",2,https://videos.nba.com/nba/pbp/media/2021/04/24/0022000905/285/84dcf1ea-febc-d456-2a41-3243906b08eb_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:9),OREB,MIL @ CHA,MIL,CHA,"Tuesday, April 27",3,https://videos.nba.com/nba/pbp/media/2021/04/27/0022000928/514/557498b0-08c4-6b45-157c-ae8df6e6a031_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:1),OREB,BKN @ MIL,BKN,MIL,"Sunday, May 2",1,https://videos.nba.com/nba/pbp/media/2021/05/02/0022000967/87/23c0fb28-d8ac-aacb-c666-de0540985662_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:2),OREB,BKN @ MIL,BKN,MIL,"Tuesday, May 4",2,https://videos.nba.com/nba/pbp/media/2021/05/04/0022000985/208/57d0372e-80b4-56df-df88-b78b74b88336_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:5),OREB,BKN @ MIL,BKN,MIL,"Tuesday, May 4",3,https://videos.nba.com/nba/pbp/media/2021/05/04/0022000985/395/cec71589-1754-fc13-41f6-40b13fe67d66_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:4),OREB,ORL @ MIL,ORL,MIL,"Tuesday, May 11",2,https://videos.nba.com/nba/pbp/media/2021/05/11/0022001038/249/49d55842-6f26-7061-3cc3-db2f557b880c_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:7),OREB,ORL @ MIL,ORL,MIL,"Tuesday, May 11",3,https://videos.nba.com/nba/pbp/media/2021/05/11/0022001038/352/7f592949-fa66-1ed8-ff60-481c1ca9ac20_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:1),OREB,MIL @ IND,MIL,IND,"Thursday, May 13",1,https://videos.nba.com/nba/pbp/media/2021/05/13/0022001048/52/fffa09bf-5127-017e-8a03-00bf77bfac0a_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:9),OREB,MIL @ IND,MIL,IND,"Thursday, May 13",4,https://videos.nba.com/nba/pbp/media/2021/05/13/0022001048/538/3833fe13-5d3d-f267-053a-ebd35757b5cd_1280x720.mp4
2020-21,5,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:9),OREB,MIL @ IND,MIL,IND,"Thursday, May 13",4,https://videos.nba.com/nba/pbp/media/2021/05/13/0022001048/540/3a37c60a-6dae-e724-41e1-c62de06b55d9_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:0),OREB,DAL @ PHX,DAL,PHX,"Wednesday, December 23",1,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000004/32/803bed5c-2236-8afa-5599-f2af1833cd78_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:0),OREB,DAL @ PHX,DAL,PHX,"Wednesday, December 23",1,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000004/62/0a577a48-9b5a-f844-6e1b-5f4054c45128_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:7),OREB,MIA @ DAL,MIA,DAL,"Friday, January 1",3,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000071/392/07d73575-14a7-916b-2f7e-2aeaf1b84605_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:2),OREB,DAL @ HOU,DAL,HOU,"Monday, January 4",1,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000098/113/17c8833b-2984-5d35-c546-5d538b8e8b6f_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:13),OREB,DAL @ HOU,DAL,HOU,"Monday, January 4",4,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000098/623/69367135-76bc-4c44-66cd-2093d36695db_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:1),OREB,ORL @ DAL,ORL,DAL,"Saturday, January 9",1,https://videos.nba.com/nba/pbp/media/2021/01/09/0022000139/44/85652ae8-512d-97d7-dae1-1ab961624079_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:2),OREB,NOP @ DAL,NOP,DAL,"Wednesday, May 12",1,https://videos.nba.com/nba/pbp/media/2021/05/12/0022000154/160/37650055-c91d-cc3c-a21e-250f9295d7e7_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:0),OREB,DAL @ CHA,DAL,CHA,"Wednesday, January 13",1,https://videos.nba.com/nba/pbp/media/2021/01/13/0022000164/24/7ea68632-4403-6f30-b2b0-03f595566773_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:6),OREB,DAL @ CHA,DAL,CHA,"Wednesday, January 13",3,https://videos.nba.com/nba/pbp/media/2021/01/13/0022000164/431/e9c448d6-f003-6c80-cb54-3f7fb274cd55_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:6),OREB,CHI @ DAL,CHI,DAL,"Sunday, January 17",2,https://videos.nba.com/nba/pbp/media/2021/01/17/0022000198/296/3998d594-02ef-430a-bb7f-9896b8a76b03_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:6),OREB,CHI @ DAL,CHI,DAL,"Sunday, January 17",2,https://videos.nba.com/nba/pbp/media/2021/01/17/0022000198/298/45a565be-039d-609c-f315-4f02a41f46c7_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:3 Def:6),OREB,CHI @ DAL,CHI,DAL,"Sunday, January 17",3,https://videos.nba.com/nba/pbp/media/2021/01/17/0022000198/395/5c25732f-f4dd-665c-b591-82d56176fed9_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:4 Def:6),OREB,CHI @ DAL,CHI,DAL,"Sunday, January 17",3,https://videos.nba.com/nba/pbp/media/2021/01/17/0022000198/402/861484b5-c786-0618-2703-d30cc7c52419_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:5 Def:10),OREB,CHI @ DAL,CHI,DAL,"Sunday, January 17",3,https://videos.nba.com/nba/pbp/media/2021/01/17/0022000198/518/1a950b82-869a-817e-90f9-4c53a5ed153a_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:6 Def:10),OREB,CHI @ DAL,CHI,DAL,"Sunday, January 17",3,https://videos.nba.com/nba/pbp/media/2021/01/17/0022000198/521/6836bfee-2569-c12d-ecc8-ac11525b3189_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:5),OREB,DAL @ TOR,DAL,TOR,"Monday, January 18",2,https://videos.nba.com/nba/pbp/media/2021/01/18/0022000210/318/6fa56e7b-544c-15b2-d771-dd131a3c1ee4_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:5),OREB,DAL @ TOR,DAL,TOR,"Monday, January 18",2,https://videos.nba.com/nba/pbp/media/2021/01/18/0022000210/320/ca22b300-ab64-95b2-985e-63824c53ccce_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:1),OREB,DEN @ DAL,DEN,DAL,"Monday, January 25",1,https://videos.nba.com/nba/pbp/media/2021/01/25/0022000265/73/b396a751-7485-532f-ca0b-62a64f0a12d1_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:4),OREB,DEN @ DAL,DEN,DAL,"Monday, January 25",2,https://videos.nba.com/nba/pbp/media/2021/01/25/0022000265/283/48018fe9-603f-17ca-e791-607a173137cf_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:6),OREB,DAL @ ATL,DAL,ATL,"Wednesday, February 3",4,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/573/c62b4037-8615-6cbc-d659-5b7de93aca41_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:2),OREB,GSW @ DAL,GSW,DAL,"Thursday, February 4",2,https://videos.nba.com/nba/pbp/media/2021/02/04/0022000339/219/9eb4d29f-d0cb-a533-cf87-d72433f814d5_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:4),OREB,GSW @ DAL,GSW,DAL,"Thursday, February 4",4,https://videos.nba.com/nba/pbp/media/2021/02/04/0022000339/574/3bd0d1f6-fc1d-8935-67c1-996a7cc5dce5_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:0),OREB,GSW @ DAL,GSW,DAL,"Saturday, February 6",1,https://videos.nba.com/nba/pbp/media/2021/02/06/0022000360/8/eb06f9d0-3a44-c979-ccb5-9d7da746b1e0_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:1),OREB,NOP @ DAL,NOP,DAL,"Friday, February 12",2,https://videos.nba.com/nba/pbp/media/2021/02/12/0022000399/153/b23e5e88-1c16-4a08-cd8d-f66a2dcc6214_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:0),OREB,POR @ DAL,POR,DAL,"Sunday, February 14",1,https://videos.nba.com/nba/pbp/media/2021/02/14/0022000411/125/5ce983bc-72a9-c4e6-d216-19bc256e262f_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:6),OREB,DET @ DAL,DET,DAL,"Wednesday, April 21",4,https://videos.nba.com/nba/pbp/media/2021/04/21/0022000442/527/91073a31-8843-c6ac-9bad-e343cfaad422_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:7),OREB,DET @ DAL,DET,DAL,"Wednesday, April 21",4,https://videos.nba.com/nba/pbp/media/2021/04/21/0022000442/552/00ded4a6-c6bf-8963-d57c-0268371582a6_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:1),OREB,DAL @ HOU,DAL,HOU,"Wednesday, April 7",2,https://videos.nba.com/nba/pbp/media/2021/04/07/0022000456/187/54dcf9d9-91fe-9512-6f08-9b5294d4286f_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:1),OREB,DAL @ HOU,DAL,HOU,"Wednesday, April 7",2,https://videos.nba.com/nba/pbp/media/2021/04/07/0022000456/194/592c4d3f-b794-0f53-f1cc-0656c709ff10_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:2),OREB,BOS @ DAL,BOS,DAL,"Tuesday, February 23",2,https://videos.nba.com/nba/pbp/media/2021/02/23/0022000485/259/8e88a4d1-3df1-8913-1587-01bff0ba747b_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:2),OREB,BOS @ DAL,BOS,DAL,"Tuesday, February 23",3,https://videos.nba.com/nba/pbp/media/2021/02/23/0022000485/306/e1ee70f0-9baa-3971-0d84-a3d49ffade91_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:1),OREB,DAL @ ORL,DAL,ORL,"Monday, March 1",2,https://videos.nba.com/nba/pbp/media/2021/03/01/0022000529/167/9b5f6137-a0cd-b8e3-d370-33db95ab88b0_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:2),OREB,SAS @ DAL,SAS,DAL,"Wednesday, March 10",1,https://videos.nba.com/nba/pbp/media/2021/03/10/0022000567/38/aca37673-e910-6523-b429-7213bdf4f848_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:1),OREB,LAC @ DAL,LAC,DAL,"Wednesday, March 17",3,https://videos.nba.com/nba/pbp/media/2021/03/17/0022000625/341/de148762-93f9-84b2-7f00-c0cf8fc45b25_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:0),OREB,DAL @ POR,DAL,POR,"Sunday, March 21",1,https://videos.nba.com/nba/pbp/media/2021/03/21/0022000652/11/8513ca44-7a3a-a671-7c97-4501bc5d675e_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:1),OREB,DAL @ POR,DAL,POR,"Sunday, March 21",1,https://videos.nba.com/nba/pbp/media/2021/03/21/0022000652/129/9a95cf64-d59c-910e-6d62-a8f37b822222_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:6),OREB,DAL @ WAS,DAL,WAS,"Saturday, April 3",3,https://videos.nba.com/nba/pbp/media/2021/04/03/0022000747/461/e2b12adf-2403-04b1-b3f0-0e85051b57e4_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:2),OREB,UTA @ DAL,UTA,DAL,"Monday, April 5",2,https://videos.nba.com/nba/pbp/media/2021/04/05/0022000764/222/3afca2b3-54ff-b21f-d79c-5a25956ce520_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:4),OREB,UTA @ DAL,UTA,DAL,"Monday, April 5",3,https://videos.nba.com/nba/pbp/media/2021/04/05/0022000764/317/c725851f-e78e-2308-6c22-671b0a13201a_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:1),OREB,PHI @ DAL,PHI,DAL,"Monday, April 12",1,https://videos.nba.com/nba/pbp/media/2021/04/12/0022000818/63/51480568-f003-071a-efee-acc07c3adc25_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:2),OREB,PHI @ DAL,PHI,DAL,"Monday, April 12",3,https://videos.nba.com/nba/pbp/media/2021/04/12/0022000818/466/2663208b-545c-913e-e002-3317d5a8f9c3_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:3),OREB,SAC @ DAL,SAC,DAL,"Sunday, April 18",2,https://videos.nba.com/nba/pbp/media/2021/04/18/0022000866/253/5c7acc87-2c76-d52a-2c48-41fab7f2c10d_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:6),OREB,SAC @ DAL,SAC,DAL,"Sunday, April 18",4,https://videos.nba.com/nba/pbp/media/2021/04/18/0022000866/522/81907975-03df-690b-1ce7-70cb32dd3e3f_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:2),OREB,LAL @ DAL,LAL,DAL,"Thursday, April 22",2,https://videos.nba.com/nba/pbp/media/2021/04/22/0022000897/196/23021cd6-c77e-d7f3-762b-c514073a88d7_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:4),OREB,DAL @ GSW,DAL,GSW,"Tuesday, April 27",3,https://videos.nba.com/nba/pbp/media/2021/04/27/0022000932/368/91f13fea-4d3b-ec5b-7564-738a312de615_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:4),OREB,DAL @ GSW,DAL,GSW,"Tuesday, April 27",3,https://videos.nba.com/nba/pbp/media/2021/04/27/0022000932/456/48826a53-5009-f057-7c95-b96ebec77215_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:5),OREB,WAS @ DAL,WAS,DAL,"Saturday, May 1",2,https://videos.nba.com/nba/pbp/media/2021/05/01/0022000964/344/eddc5d30-3585-8b09-4a48-920ddaf5555f_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:2 Def:9),OREB,WAS @ DAL,WAS,DAL,"Saturday, May 1",4,https://videos.nba.com/nba/pbp/media/2021/05/01/0022000964/633/0993d5bd-330c-19f4-9911-37bfa4ca2884_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:3),OREB,DAL @ MIA,DAL,MIA,"Tuesday, May 4",1,https://videos.nba.com/nba/pbp/media/2021/05/04/0022000986/94/a6ab2dfe-7d16-cb2a-cb33-cb8542c888c9_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:4),OREB,BKN @ DAL,BKN,DAL,"Thursday, May 6",3,https://videos.nba.com/nba/pbp/media/2021/05/06/0022000998/376/ad50a4a2-2ae6-d04a-edee-2a01dec97063_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:2),OREB,CLE @ DAL,CLE,DAL,"Friday, May 7",1,https://videos.nba.com/nba/pbp/media/2021/05/07/0022001007/48/412074aa-3ecb-7d4a-3059-5d7a8d28ef48_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:2),OREB,DAL @ CLE,DAL,CLE,"Sunday, May 9",2,https://videos.nba.com/nba/pbp/media/2021/05/09/0022001021/258/d2750fad-984a-e6ad-163d-17b44b30337d_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:0),OREB,DAL @ MEM,DAL,MEM,"Tuesday, May 11",1,https://videos.nba.com/nba/pbp/media/2021/05/11/0022001037/124/2110d7a1-89c5-248f-6251-089aaa097786_1280x720.mp4
2020-21,6,Luka Dončić,Doncic REBOUND (Off:1 Def:8),OREB,TOR @ DAL,TOR,DAL,"Friday, May 14",4,https://videos.nba.com/nba/pbp/media/2021/05/14/0022001057/497/21455fe8-fc21-d247-8e3b-0b3bed85de0e_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:0),OREB,ATL @ CHI,ATL,CHI,"Wednesday, December 23",1,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/31/6a099888-3470-5d45-ab12-43020c69626d_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:1),OREB,CHI @ WAS,CHI,WAS,"Tuesday, December 29",1,https://videos.nba.com/nba/pbp/media/2020/12/29/0022000050/24/2c6bfa3d-9f5d-cff7-016a-173f057d7eed_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:2 Def:1),OREB,CHI @ WAS,CHI,WAS,"Tuesday, December 29",2,https://videos.nba.com/nba/pbp/media/2020/12/29/0022000050/254/4c494a70-3ee3-a154-93ce-19e416a4fdb3_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:1),OREB,BOS @ CHI,BOS,CHI,"Friday, May 7",1,https://videos.nba.com/nba/pbp/media/2021/05/07/0022000160/65/71acfb3e-3038-1eb4-7872-a98d43142072_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:2 Def:1),OREB,BOS @ CHI,BOS,CHI,"Friday, May 7",2,https://videos.nba.com/nba/pbp/media/2021/05/07/0022000160/211/b5f94293-6e4b-b928-c04f-3b67e00fab66_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:3 Def:1),OREB,BOS @ CHI,BOS,CHI,"Friday, May 7",2,https://videos.nba.com/nba/pbp/media/2021/05/07/0022000160/221/cca7b3f7-e064-9532-eb75-6db899b11289_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:5),OREB,CHI @ OKC,CHI,OKC,"Friday, January 15",3,https://videos.nba.com/nba/pbp/media/2021/01/15/0022000184/455/7eb8a125-bdbd-3e12-95cd-583e87bf9a12_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:2),OREB,CHI @ CHA,CHI,CHA,"Friday, January 22",3,https://videos.nba.com/nba/pbp/media/2021/01/22/0022000229/423/3c1b7454-a1d4-6a9a-1db2-495f8b2f5cfe_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:2 Def:2),OREB,CHI @ CHA,CHI,CHA,"Friday, January 22",3,https://videos.nba.com/nba/pbp/media/2021/01/22/0022000229/425/9ba0e13c-b977-479d-5e2a-8dedf2349502_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:1),OREB,LAL @ CHI,LAL,CHI,"Saturday, January 23",1,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000245/107/26a396f4-f478-029d-6de9-30bf622ac620_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:2 Def:6),OREB,LAL @ CHI,LAL,CHI,"Saturday, January 23",4,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000245/596/6940b07e-6d1b-3ad3-9553-a427643df014_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:3 Def:6),OREB,LAL @ CHI,LAL,CHI,"Saturday, January 23",4,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000245/611/fd05a7cf-e334-9967-56c2-08f310fbac10_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:3),OREB,BOS @ CHI,BOS,CHI,"Monday, January 25",4,https://videos.nba.com/nba/pbp/media/2021/01/25/0022000262/547/fb9e5d4b-e2dc-6968-404b-45ea7772465b_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:3),OREB,CHI @ MEM,CHI,MEM,"Monday, April 12",4,https://videos.nba.com/nba/pbp/media/2021/04/12/0022000278/536/28824188-f9a5-2b15-c275-8317d20d9004_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:0),OREB,NYK @ CHI,NYK,CHI,"Wednesday, February 3",2,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000332/250/2d18e0e7-05c6-4ca3-98dc-84a1254db131_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:2 Def:0),OREB,NYK @ CHI,NYK,CHI,"Wednesday, February 3",2,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000332/269/babfc04c-6d58-676a-aa3f-65e742bad3a0_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:2),OREB,CHI @ ORL,CHI,ORL,"Saturday, February 6",1,https://videos.nba.com/nba/pbp/media/2021/02/06/0022000353/95/38d5cefe-07a7-def4-91d4-18b1ea3a7ce7_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:2 Def:4),OREB,CHI @ ORL,CHI,ORL,"Saturday, February 6",3,https://videos.nba.com/nba/pbp/media/2021/02/06/0022000353/426/f488ffb6-1511-7d2a-cc01-531c325f68b1_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:1),OREB,WAS @ CHI,WAS,CHI,"Monday, February 8",4,https://videos.nba.com/nba/pbp/media/2021/02/08/0022000368/609/1692b64f-3ee0-b8f5-5b38-51fd2539291b_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:6),OREB,NOP @ CHI,NOP,CHI,"Wednesday, February 10",4,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000385/596/e15a39ff-5f55-daa2-dc3b-13a3a6887edd_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:2),OREB,LAC @ CHI,LAC,CHI,"Friday, February 12",1,https://videos.nba.com/nba/pbp/media/2021/02/12/0022000400/88/300e2076-cd86-2e3f-29bf-5e1c28afa024_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:2 Def:7),OREB,LAC @ CHI,LAC,CHI,"Friday, February 12",4,https://videos.nba.com/nba/pbp/media/2021/02/12/0022000400/502/e5416dca-0498-627c-ad56-c4b3947d5b25_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:1 Def:0),OREB,CHI @ IND,CHI,IND,"Monday, February 15",2,https://videos.nba.com/nba/pbp/media/2021/02/15/0022000420/210/8b1cd239-0173-a137-8a4f-3edfd1e2ba35_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:2 Def:0),OREB,CHI @ IND,CHI,IND,"Monday, February 15",2,https://videos.nba.com/nba/pbp/media/2021/02/15/0022000420/227/afe2718d-33f7-3846-6e59-b4829aace8ee_1280x720.mp4
2020-21,7,Zach LaVine,LaVine REBOUND (Off:3 Def:1),OREB,CHI @ IND,CHI,IND,"Monday, February 15",2,https://videos.nba.com/nba/pbp/media/2021/02/15/0022000420/338/ddd48565-7e42-e635-01aa-aa7101b9670d_1280x720.mp4
