SEASON,PLAYER ID,PLAYER NAME,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
2021-22,37,LaMelo Ball,Ball REBOUND (Off:2 Def:2),OREB,OKC @ CHA,OKC,CHA,"Friday, January 21",2,https://videos.nba.com/nba/pbp/media/2022/01/21/0022100684/196/346d4902-1840-a9d9-1d09-3aa771e65820_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:3 Def:2),OREB,OKC @ CHA,OKC,CHA,"Friday, January 21",2,https://videos.nba.com/nba/pbp/media/2022/01/21/0022100684/220/a0fc6141-68e2-589d-4fe4-24d7565373f5_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:4 Def:5),OREB,OKC @ CHA,OKC,CHA,"Friday, January 21",3,https://videos.nba.com/nba/pbp/media/2022/01/21/0022100684/412/85d1da82-3ed1-47fd-936f-3acb2c3cb238_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:1),OREB,ATL @ CHA,ATL,CHA,"Sunday, January 23",2,https://videos.nba.com/nba/pbp/media/2022/01/23/0022100703/332/61ca9b12-204e-a939-f7a2-47abcd1bc10d_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:0),OREB,CHA @ TOR,CHA,TOR,"Tuesday, January 25",1,https://videos.nba.com/nba/pbp/media/2022/01/25/0022100715/105/f79735be-ef8f-7725-7c23-efdd4df82e4b_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:2),OREB,CHA @ IND,CHA,IND,"Wednesday, January 26",2,https://videos.nba.com/nba/pbp/media/2022/01/26/0022100723/304/da1bad2b-9248-9b4b-8f90-f0652d20511c_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:4),OREB,LAL @ CHA,LAL,CHA,"Friday, January 28",2,https://videos.nba.com/nba/pbp/media/2022/01/28/0022100735/312/f0ff6ea9-a88a-1ac5-7969-af2017e39b09_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:2),OREB,CHA @ BOS,CHA,BOS,"Wednesday, February 2",3,https://videos.nba.com/nba/pbp/media/2022/02/02/0022100775/389/815d44fa-aeea-05f8-d440-fc5f469c6b19_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:2 Def:4),OREB,CHA @ BOS,CHA,BOS,"Wednesday, February 2",4,https://videos.nba.com/nba/pbp/media/2022/02/02/0022100775/645/a1e00629-b0f6-d77a-c262-27d7fb0b85a9_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:2),OREB,CLE @ CHA,CLE,CHA,"Friday, February 4",2,https://videos.nba.com/nba/pbp/media/2022/02/04/0022100787/179/d52f75bb-d622-d95d-7649-1dc650e51c40_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:0),OREB,TOR @ CHA,TOR,CHA,"Monday, February 7",1,https://videos.nba.com/nba/pbp/media/2022/02/07/0022100810/99/8070e2a5-813a-49d4-b1df-5062282492d9_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:2 Def:1),OREB,TOR @ CHA,TOR,CHA,"Monday, February 7",2,https://videos.nba.com/nba/pbp/media/2022/02/07/0022100810/282/eac516e4-3327-aa97-ec2d-44a7d39464af_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:3 Def:1),OREB,TOR @ CHA,TOR,CHA,"Monday, February 7",3,https://videos.nba.com/nba/pbp/media/2022/02/07/0022100810/369/e001e6b5-e8f7-d88d-faad-769e76fc8118_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:2),OREB,CHI @ CHA,CHI,CHA,"Wednesday, February 9",2,https://videos.nba.com/nba/pbp/media/2022/02/09/0022100826/205/fa246bf3-48cf-02eb-77f3-c60b5776b3e2_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:2 Def:6),OREB,CHI @ CHA,CHI,CHA,"Wednesday, February 9",4,https://videos.nba.com/nba/pbp/media/2022/02/09/0022100826/605/83979902-afeb-3283-69d8-1a33c5ec15a6_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:3 Def:6),OREB,CHI @ CHA,CHI,CHA,"Wednesday, February 9",4,https://videos.nba.com/nba/pbp/media/2022/02/09/0022100826/610/31fe92a2-e201-4b99-d6f0-fc16a82be01b_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:0),OREB,CHA @ DET,CHA,DET,"Friday, February 11",1,https://videos.nba.com/nba/pbp/media/2022/02/11/0022100838/85/4a0ef3eb-b54b-3f90-7ce6-77aee120735e_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:2 Def:1),OREB,CHA @ DET,CHA,DET,"Friday, February 11",1,https://videos.nba.com/nba/pbp/media/2022/02/11/0022100838/155/24339fae-1873-90ba-0ca7-31be530dd091_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:3 Def:2),OREB,CHA @ DET,CHA,DET,"Friday, February 11",3,https://videos.nba.com/nba/pbp/media/2022/02/11/0022100838/501/c4ef5cff-4188-27d0-a474-da3c36088e0b_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:2),OREB,MEM @ CHA,MEM,CHA,"Saturday, February 12",2,https://videos.nba.com/nba/pbp/media/2022/02/12/0022100846/271/4a8c65a1-fcee-fd7c-7e9a-6f48c8eb2f49_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:4),OREB,CHA @ MIN,CHA,MIN,"Tuesday, February 15",2,https://videos.nba.com/nba/pbp/media/2022/02/15/0022100871/211/fb29b573-58c5-30f7-3ff4-e7229379ae23_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:0),OREB,MIA @ CHA,MIA,CHA,"Thursday, February 17",1,https://videos.nba.com/nba/pbp/media/2022/02/17/0022100885/139/14fa0e5b-430c-9334-f606-1fdb53946fca_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:2 Def:8),OREB,MIA @ CHA,MIA,CHA,"Thursday, February 17",6,https://videos.nba.com/nba/pbp/media/2022/02/17/0022100885/724/1afdb00f-a3e4-4b4a-e7ce-f5f18e011b3c_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:2),OREB,TOR @ CHA,TOR,CHA,"Friday, February 25",2,https://videos.nba.com/nba/pbp/media/2022/02/25/0022100896/217/c2d70aca-9bfc-f1ff-3369-dd9416d7c1a9_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:2),OREB,DET @ CHA,DET,CHA,"Sunday, February 27",2,https://videos.nba.com/nba/pbp/media/2022/02/27/0022100915/280/943ce8ea-92e2-d5ba-0c87-c36df07f96df_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:0),OREB,CHA @ MIL,CHA,MIL,"Monday, February 28",1,https://videos.nba.com/nba/pbp/media/2022/02/28/0022100924/12/6b65ef1a-cb71-be5d-2557-8470b1b7e14d_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:2 Def:2),OREB,CHA @ MIL,CHA,MIL,"Monday, February 28",4,https://videos.nba.com/nba/pbp/media/2022/02/28/0022100924/675/701f65ee-be73-e170-0f96-45b9a20531a6_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:6),OREB,SAS @ CHA,SAS,CHA,"Saturday, March 5",3,https://videos.nba.com/nba/pbp/media/2022/03/05/0022100955/387/d905caa0-0934-9a3b-9fbe-cb7d11cf7507_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:3),OREB,BKN @ CHA,BKN,CHA,"Tuesday, March 8",2,https://videos.nba.com/nba/pbp/media/2022/03/08/0022100975/331/6a6b638f-b11b-6f28-302f-bf2730204772_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:2 Def:3),OREB,BKN @ CHA,BKN,CHA,"Tuesday, March 8",4,https://videos.nba.com/nba/pbp/media/2022/03/08/0022100975/524/1c542713-d42f-91c7-0c6d-ce287f5afbd9_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:0),OREB,BOS @ CHA,BOS,CHA,"Wednesday, March 9",1,https://videos.nba.com/nba/pbp/media/2022/03/09/0022100981/62/cecaa5c0-e2ab-3b6c-60c5-e9b4a2399064_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:2),OREB,CHA @ OKC,CHA,OKC,"Monday, March 14",2,https://videos.nba.com/nba/pbp/media/2022/03/14/0022101023/214/b836be3c-43b6-c82b-a572-290fddcde4b2_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:0),OREB,DAL @ CHA,DAL,CHA,"Saturday, March 19",1,https://videos.nba.com/nba/pbp/media/2022/03/19/0022101059/129/1c593aea-0d0b-1643-193f-d87700ab61f0_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:3),OREB,NYK @ CHA,NYK,CHA,"Wednesday, March 23",2,https://videos.nba.com/nba/pbp/media/2022/03/23/0022101084/182/50161398-95d8-8685-fc07-a6d33390bcc7_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:3),OREB,UTA @ CHA,UTA,CHA,"Friday, March 25",4,https://videos.nba.com/nba/pbp/media/2022/03/25/0022101100/493/40a3eb84-8662-2b1c-ecc1-570545a50199_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:5),OREB,CHA @ BKN,CHA,BKN,"Sunday, March 27",4,https://videos.nba.com/nba/pbp/media/2022/03/27/0022101120/643/033c5a74-ce19-1123-16ce-7c0a5a6305eb_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:2),OREB,DEN @ CHA,DEN,CHA,"Monday, March 28",2,https://videos.nba.com/nba/pbp/media/2022/03/28/0022101122/239/c6592467-ddea-96f9-02a2-c99eb5cad46a_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:2 Def:3),OREB,DEN @ CHA,DEN,CHA,"Monday, March 28",3,https://videos.nba.com/nba/pbp/media/2022/03/28/0022101122/384/004f186a-c4fa-bdbb-a30a-aed7b74cb5c9_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:3 Def:3),OREB,DEN @ CHA,DEN,CHA,"Monday, March 28",3,https://videos.nba.com/nba/pbp/media/2022/03/28/0022101122/447/cc536f82-2525-9af8-4bce-8e7fe6b7acdf_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:3),OREB,CHA @ NYK,CHA,NYK,"Wednesday, March 30",4,https://videos.nba.com/nba/pbp/media/2022/03/30/0022101140/490/eae718e8-ae1b-0b88-1f87-71e16ad40853_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:2),OREB,CHA @ MIA,CHA,MIA,"Tuesday, April 5",1,https://videos.nba.com/nba/pbp/media/2022/04/05/0022101181/146/f7172f8f-db5d-f84b-3ab3-b90d2d6f5216_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:3),OREB,CHA @ CHI,CHA,CHI,"Friday, April 8",2,https://videos.nba.com/nba/pbp/media/2022/04/08/0022101208/252/8543029c-a58a-fc07-0cb6-d4b8eff22156_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:1 Def:0),OREB,WAS @ CHA,WAS,CHA,"Sunday, April 10",1,https://videos.nba.com/nba/pbp/media/2022/04/10/0022101217/62/5ea969f9-a1dc-ee59-ae89-6950c939adda_1280x720.mp4
2021-22,37,LaMelo Ball,Ball REBOUND (Off:2 Def:0),OREB,WAS @ CHA,WAS,CHA,"Sunday, April 10",1,https://videos.nba.com/nba/pbp/media/2022/04/10/0022101217/165/75f100f8-1e0d-da69-1314-884ed0407400_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:8),OREB,ORL @ NYK,ORL,NYK,"Sunday, October 24",3,https://videos.nba.com/nba/pbp/media/2021/10/24/0022100036/378/9179ced8-f3ae-8146-2505-2e6d62677aa0_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:8),OREB,ORL @ NYK,ORL,NYK,"Sunday, October 24",3,https://videos.nba.com/nba/pbp/media/2021/10/24/0022100036/464/1001136c-a8ec-78e3-4cca-6dc4ccc30ba6_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:3 Def:9),OREB,ORL @ NYK,ORL,NYK,"Sunday, October 24",4,https://videos.nba.com/nba/pbp/media/2021/10/24/0022100036/552/850efc96-2155-96a5-88d3-8c516caf0a67_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:4 Def:9),OREB,ORL @ NYK,ORL,NYK,"Sunday, October 24",4,https://videos.nba.com/nba/pbp/media/2021/10/24/0022100036/571/3f9cc1bf-98e0-2ea3-db02-63490394cbc3_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:5 Def:11),OREB,ORL @ NYK,ORL,NYK,"Sunday, October 24",4,https://videos.nba.com/nba/pbp/media/2021/10/24/0022100036/707/f705b55c-cf8c-9479-a711-22901ab4f6f4_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:2),OREB,PHI @ NYK,PHI,NYK,"Tuesday, October 26",1,https://videos.nba.com/nba/pbp/media/2021/10/26/0022100050/107/82e8012b-9c92-6b6c-3488-15fded07813b_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:2),OREB,PHI @ NYK,PHI,NYK,"Tuesday, October 26",1,https://videos.nba.com/nba/pbp/media/2021/10/26/0022100050/109/8874b599-09d0-8ce2-7ca6-45c5da1f6644_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:3 Def:7),OREB,PHI @ NYK,PHI,NYK,"Tuesday, October 26",4,https://videos.nba.com/nba/pbp/media/2021/10/26/0022100050/599/850cb472-b62c-e861-6fd5-afd56fc2f0f9_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:4 Def:7),OREB,PHI @ NYK,PHI,NYK,"Tuesday, October 26",4,https://videos.nba.com/nba/pbp/media/2021/10/26/0022100050/599/850cb472-b62c-e861-6fd5-afd56fc2f0f9_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:0),OREB,NYK @ CHI,NYK,CHI,"Thursday, October 28",1,https://videos.nba.com/nba/pbp/media/2021/10/26/0022100050/599/850cb472-b62c-e861-6fd5-afd56fc2f0f9_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:7),OREB,NYK @ CHI,NYK,CHI,"Thursday, October 28",3,https://videos.nba.com/nba/pbp/media/2021/10/26/0022100050/599/850cb472-b62c-e861-6fd5-afd56fc2f0f9_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:3 Def:12),OREB,NYK @ CHI,NYK,CHI,"Thursday, October 28",4,https://videos.nba.com/nba/pbp/media/2021/10/26/0022100050/599/850cb472-b62c-e861-6fd5-afd56fc2f0f9_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:4 Def:12),OREB,NYK @ CHI,NYK,CHI,"Thursday, October 28",4,https://videos.nba.com/nba/pbp/media/2021/10/28/0022100067/610/ceb6203b-28e8-6086-bdc0-b371b1a7d392_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:1),OREB,NYK @ IND,NYK,IND,"Wednesday, November 3",1,https://videos.nba.com/nba/pbp/media/2021/11/03/0022100109/48/986afe79-5308-9d42-aeda-8184ab23114d_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:5),OREB,NYK @ IND,NYK,IND,"Wednesday, November 3",2,https://videos.nba.com/nba/pbp/media/2021/11/03/0022100109/287/73605004-b7ea-2590-5ee1-2289b6f2e7f4_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:3 Def:5),OREB,NYK @ IND,NYK,IND,"Wednesday, November 3",2,https://videos.nba.com/nba/pbp/media/2021/11/03/0022100109/311/113856c8-fc50-f3bd-cf85-58ba6fc05a49_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:4 Def:8),OREB,NYK @ IND,NYK,IND,"Wednesday, November 3",4,https://videos.nba.com/nba/pbp/media/2021/11/03/0022100109/624/da581126-bdb6-6f17-19a8-1e404b183801_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:5 Def:9),OREB,NYK @ IND,NYK,IND,"Wednesday, November 3",4,https://videos.nba.com/nba/pbp/media/2021/11/03/0022100109/651/61e58b34-13e9-e96e-97fd-274487769956_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:3),OREB,NYK @ MIL,NYK,MIL,"Friday, November 5",1,https://videos.nba.com/nba/pbp/media/2021/11/05/0022100128/82/678ccbee-b41b-d067-5ee5-738d3c9889ec_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:3),OREB,NYK @ MIL,NYK,MIL,"Friday, November 5",2,https://videos.nba.com/nba/pbp/media/2021/11/05/0022100128/256/f7f08a6c-2a60-b60c-2855-92361a5be435_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:3 Def:3),OREB,NYK @ MIL,NYK,MIL,"Friday, November 5",2,https://videos.nba.com/nba/pbp/media/2021/11/05/0022100128/292/1c83dc6b-674d-0402-fc1f-bed9729593a7_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:4 Def:3),OREB,NYK @ MIL,NYK,MIL,"Friday, November 5",2,https://videos.nba.com/nba/pbp/media/2021/11/05/0022100128/296/b135b153-171d-890c-8b3c-37e71fb1547c_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:5 Def:5),OREB,NYK @ MIL,NYK,MIL,"Friday, November 5",4,https://videos.nba.com/nba/pbp/media/2021/11/05/0022100128/575/ab693a96-31a1-93d5-2e2c-45944c603f5a_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:1),OREB,NYK @ PHI,NYK,PHI,"Monday, November 8",1,https://videos.nba.com/nba/pbp/media/2021/11/08/0022100147/49/5309abab-61a2-6d2b-652f-2d3f528afaa0_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:10),OREB,NYK @ PHI,NYK,PHI,"Monday, November 8",4,https://videos.nba.com/nba/pbp/media/2021/11/08/0022100147/593/2ea14aec-3211-1ed0-413c-6c965f3daf5e_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:4),OREB,NYK @ CHA,NYK,CHA,"Friday, November 12",2,https://videos.nba.com/nba/pbp/media/2021/11/12/0022100174/316/a7b89964-258d-be34-ff4c-21f4ee14b1eb_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:3),OREB,IND @ NYK,IND,NYK,"Monday, November 15",2,https://videos.nba.com/nba/pbp/media/2021/11/15/0022100203/275/5d7da8cc-a945-b03e-e878-770b95a67bd0_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:3),OREB,HOU @ NYK,HOU,NYK,"Saturday, November 20",2,https://videos.nba.com/nba/pbp/media/2021/11/20/0022100239/318/e9f75bb5-a79f-bd8a-414a-1824ffa47712_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:7),OREB,HOU @ NYK,HOU,NYK,"Saturday, November 20",4,https://videos.nba.com/nba/pbp/media/2021/11/20/0022100239/646/c0c7e7e0-73af-e545-5256-58828b808ef4_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:7),OREB,NYK @ CHI,NYK,CHI,"Sunday, November 21",4,https://videos.nba.com/nba/pbp/media/2021/11/21/0022100250/633/1cdba26b-9773-7768-8122-86fecd3ed949_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:7),OREB,NYK @ CHI,NYK,CHI,"Sunday, November 21",4,https://videos.nba.com/nba/pbp/media/2021/11/21/0022100250/654/a2d939fb-10fa-bdc6-5afe-c025d90a2656_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:3 Def:7),OREB,NYK @ CHI,NYK,CHI,"Sunday, November 21",4,https://videos.nba.com/nba/pbp/media/2021/11/21/0022100250/683/fbadc771-a10e-fab6-b157-79448e4cf499_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:12),OREB,LAL @ NYK,LAL,NYK,"Tuesday, November 23",3,https://videos.nba.com/nba/pbp/media/2021/11/23/0022100264/461/78c2f4df-89b1-785d-3f85-0428fff3c8d4_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:3),OREB,PHX @ NYK,PHX,NYK,"Friday, November 26",3,https://videos.nba.com/nba/pbp/media/2021/11/26/0022100282/345/d9206187-d3f8-acc6-96fa-6d9e0b37d556_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:4),OREB,PHX @ NYK,PHX,NYK,"Friday, November 26",4,https://videos.nba.com/nba/pbp/media/2021/11/26/0022100282/522/ff2a9ebd-6de4-9d13-9fb4-1ffc434eb350_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:2),OREB,NYK @ ATL,NYK,ATL,"Saturday, November 27",3,https://videos.nba.com/nba/pbp/media/2021/11/27/0022100293/329/d47052d4-7d40-689d-3bf5-10a0d36c6678_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:5),OREB,NYK @ ATL,NYK,ATL,"Saturday, November 27",4,https://videos.nba.com/nba/pbp/media/2021/11/27/0022100293/557/e385ed60-2de8-c350-6538-1824871665b4_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:3 Def:7),OREB,NYK @ ATL,NYK,ATL,"Saturday, November 27",4,https://videos.nba.com/nba/pbp/media/2021/11/27/0022100293/572/191c7ba9-f059-6ee4-5bbf-7515ebb76e88_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:1),OREB,CHI @ NYK,CHI,NYK,"Thursday, December 2",1,https://videos.nba.com/nba/pbp/media/2021/12/02/0022100328/57/9f5b8a51-aac2-318c-d78e-ca9cdd5494ec_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:1),OREB,CHI @ NYK,CHI,NYK,"Thursday, December 2",2,https://videos.nba.com/nba/pbp/media/2021/12/02/0022100328/175/554b19ff-38a4-9bc0-1746-6d8cd3037eca_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:3 Def:3),OREB,CHI @ NYK,CHI,NYK,"Thursday, December 2",2,https://videos.nba.com/nba/pbp/media/2021/12/02/0022100328/298/33743427-ef75-c6aa-9c81-b63c08661b18_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:4 Def:5),OREB,CHI @ NYK,CHI,NYK,"Thursday, December 2",3,https://videos.nba.com/nba/pbp/media/2021/12/02/0022100328/360/4e338419-890b-0c4d-6b41-53c8de93ec7f_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:1),OREB,DEN @ NYK,DEN,NYK,"Saturday, December 4",2,https://videos.nba.com/nba/pbp/media/2021/12/04/0022100342/245/3af31db6-9461-59c1-84f3-658987b22a87_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:1),OREB,DEN @ NYK,DEN,NYK,"Saturday, December 4",2,https://videos.nba.com/nba/pbp/media/2021/12/04/0022100342/269/a32203b6-0e9d-96f2-7ba8-b76563ee7d07_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:3),OREB,NYK @ IND,NYK,IND,"Wednesday, December 8",2,https://videos.nba.com/nba/pbp/media/2021/12/08/0022100369/248/03203990-0a68-6218-3e3d-90aeec8b423d_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:4),OREB,NYK @ TOR,NYK,TOR,"Friday, December 10",2,https://videos.nba.com/nba/pbp/media/2021/12/10/0022100385/225/452453e5-1542-53f4-c5c8-5d52f24aacdf_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:9),OREB,NYK @ TOR,NYK,TOR,"Friday, December 10",3,https://videos.nba.com/nba/pbp/media/2021/12/10/0022100385/359/03a9a23e-f9d3-bbf4-a2b5-39564264a3e1_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:3 Def:10),OREB,NYK @ TOR,NYK,TOR,"Friday, December 10",3,https://videos.nba.com/nba/pbp/media/2021/12/10/0022100385/381/c9dfc271-4b50-23a1-39c6-0fec69189778_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:4),OREB,MIL @ NYK,MIL,NYK,"Sunday, December 12",2,https://videos.nba.com/nba/pbp/media/2021/12/12/0022100398/186/4d9cc0b1-3c91-3ae9-81d0-b603a177c877_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:4),OREB,MIL @ NYK,MIL,NYK,"Sunday, December 12",2,https://videos.nba.com/nba/pbp/media/2021/12/12/0022100398/262/459ee301-3cde-ebd4-8ed1-e8781af11498_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:0),OREB,NYK @ HOU,NYK,HOU,"Thursday, December 16",1,https://videos.nba.com/nba/pbp/media/2021/12/16/0022100431/67/d293c10e-31a9-fe3c-b5ea-cf20fcd9d8d0_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:5),OREB,DET @ NYK,DET,NYK,"Tuesday, December 21",3,https://videos.nba.com/nba/pbp/media/2021/12/21/0022100466/313/cc8964a7-506d-71f5-395d-8920b4bd9d16_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:3),OREB,WAS @ NYK,WAS,NYK,"Thursday, December 23",3,https://videos.nba.com/nba/pbp/media/2021/12/23/0022100480/318/cd369d19-b219-fdbd-b47e-121a5647473b_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:2 Def:5),OREB,WAS @ NYK,WAS,NYK,"Thursday, December 23",4,https://videos.nba.com/nba/pbp/media/2021/12/23/0022100480/564/d7e8bf53-a881-fd9c-7fa4-03a88e2ec77f_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:3 Def:5),OREB,WAS @ NYK,WAS,NYK,"Thursday, December 23",4,https://videos.nba.com/nba/pbp/media/2021/12/23/0022100480/572/46f4503f-4f8d-5cab-456e-7ac0dc9c6ea0_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:4 Def:5),OREB,WAS @ NYK,WAS,NYK,"Thursday, December 23",4,https://videos.nba.com/nba/pbp/media/2021/12/23/0022100480/605/b672f549-86b5-1a0f-7af5-de54c47a4417_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:11),OREB,ATL @ NYK,ATL,NYK,"Saturday, December 25",4,https://videos.nba.com/nba/pbp/media/2021/12/25/0022100488/584/ac56df7a-2e0e-53f4-a2a0-c904404ec5c6_1280x720.mp4
2021-22,38,Julius Randle,Randle REBOUND (Off:1 Def:6),OREB,NYK @ MIN,NYK,MIN,"Tuesday, December 28",3,https://videos.nba.com/nba/pbp/media/2021/12/28/0022100512/314/eea6c0e6-41d3-ffb6-167c-3bc591d5c0ee_1280x720.mp4
